index,price
3758,387000.0
3759,430000.0
3760,410000.0
3761,448000.0
3762,395000.0
3763,366000.0
3764,400000.0
3765,366000.0
3766,430000.0
3767,405000.0
3768,428000.0
3769,438000.0
3770,443000.0
3771,410000.0
3772,436800.0
3773,403000.0
3774,400000.0
3775,408000.0
3776,413000.0
3777,433000.0
3778,444000.0
3779,451000.0
3780,410000.0
3781,405000.0
3782,365000.0
3783,375000.0
3784,420000.0
3785,428000.0
3786,395000.0
3787,435000.0
3788,460000.0
3789,430000.0
3790,460000.0
3791,430000.0
3792,421000.0
3793,682000.0
3794,765000.0
3795,728000.0
3796,770000.0
3797,556000.0
3798,498000.0
3799,528000.0
3800,500000.0
3801,538000.0
3802,688000.0
3803,755000.0
3804,670000.0
3805,741000.0
3806,543000.0
3807,480000.0
3808,532000.0
3809,460000.0
3810,495000.0
3811,495000.0
3812,440000.0
3813,478000.0
3814,520000.0
3815,508000.0
3816,530000.0
3817,603000.0
3818,570000.0
3819,505000.0
3820,705000.0
3821,738000.0
3822,765000.0
3823,615000.0
3824,688000.0
3825,645000.0
3826,680000.0
3827,645000.0
3828,570000.0
3829,630000.0
3830,730000.0
3831,720000.0
3832,776888.0
3833,265000.0
3834,229000.0
3835,240000.0
3836,273500.0
3837,267000.0
3838,240000.0
3839,270000.0
3840,265000.0
3841,322000.0
3842,320000.0
3843,356888.0
3844,330000.0
3845,297000.0
3846,318000.0
3847,310000.0
3848,310000.0
3849,285000.0
3850,285000.0
3851,320000.0
3852,326000.0
3853,286888.0
3854,264000.0
3855,388000.0
3856,316000.0
3857,418000.0
3858,448000.0
3859,380000.0
3860,275000.0
3861,310000.0
3862,323000.0
3863,250000.0
3864,265000.0
3865,475000.0
3866,508888.0
3867,538000.0
3868,496000.0
3869,515000.0
3870,673999.0
3871,632000.0
3872,728000.0
3873,652000.0
3874,630000.0
3875,718000.0
3876,680000.0
3877,625000.0
3878,520000.0
3879,390000.0
3880,383000.0
3881,455000.0
3882,575000.0
3883,515000.0
3884,565000.0
3885,590000.0
3886,671000.0
3887,630000.0
3888,692000.0
3889,680000.0
3890,773000.0
3891,500000.0
3892,420000.0
3893,420000.0
3894,645000.0
3895,608000.0
3896,888000.0
3897,855000.0
3898,888888.0
3899,830000.0
3900,628000.0
3901,768000.0
3902,260000.0
3903,250000.0
3904,230000.0
3905,260000.0
3906,230000.0
3907,265000.0
3908,245000.0
3909,240000.0
3910,235000.0
3911,251000.0
3912,265000.0
3913,265000.0
3914,285000.0
3915,275000.0
3916,268000.0
3917,283000.0
3918,282000.0
3919,285000.0
3920,306000.0
3921,440000.0
3922,420000.0
3923,385000.0
3924,388000.0
3925,300000.0
3926,388000.0
3927,347000.0
3928,330000.0
3929,318000.0
3930,330000.0
3931,350000.0
3932,309500.0
3933,345000.0
3934,325000.0
3935,355000.0
3936,310000.0
3937,369000.0
3938,415000.0
3939,370000.0
3940,395000.0
3941,420000.0
3942,372000.0
3943,365000.0
3944,345000.0
3945,375000.0
3946,325000.0
3947,395000.0
3948,375000.0
3949,325000.0
3950,366000.0
3951,378000.0
3952,360000.0
3953,380000.0
3954,393000.0
3955,378000.0
3956,393000.0
3957,342888.0
3958,325000.0
3959,359300.0
3960,370000.0
3961,350000.0
3962,360000.0
3963,356000.0
3964,345000.0
3965,306000.0
3966,330000.0
3967,350388.0
3968,330000.0
3969,335000.0
3970,355888.0
3971,310000.0
3972,305000.0
3973,370000.0
3974,355000.0
3975,390000.0
3976,350000.0
3977,465000.0
3978,390000.0
3979,415000.0
3980,393000.0
3981,512000.0
3982,440000.0
3983,428000.0
3984,398888.0
3985,380000.0
3986,443000.0
3987,430000.0
3988,400000.0
3989,418000.0
3990,462000.0
3991,420000.0
3992,425000.0
3993,400000.0
3994,430000.0
3995,455000.0
3996,415000.0
3997,400000.0
3998,420000.0
3999,472888.0
4000,430000.0
4001,415000.0
4002,370000.0
4003,438000.0
4004,390000.0
4005,416000.0
4006,425000.0
4007,470000.0
4008,438888.0
4009,400000.0
4010,385000.0
4011,430000.0
4012,385000.0
4013,423800.0
4014,370000.0
4015,420000.0
4016,380000.0
4017,420000.0
4018,431000.0
4019,452000.0
4020,420000.0
4021,375000.0
4022,388000.0
4023,451000.0
4024,425000.0
4025,700000.0
4026,535000.0
4027,530000.0
4028,520000.0
4029,538000.0
4030,620000.0
4031,710000.0
4032,688000.0
4033,800000.0
4034,310000.0
4035,267000.0
4036,260000.0
4037,273000.0
4038,320000.0
4039,290000.0
4040,270000.0
4041,300000.0
4042,270000.0
4043,310000.0
4044,272000.0
4045,282000.0
4046,305000.0
4047,290000.0
4048,275000.0
4049,255000.0
4050,260000.0
4051,280000.0
4052,320000.0
4053,250000.0
4054,278000.0
4055,275000.0
4056,252888.0
4057,321000.0
4058,307000.0
4059,269000.0
4060,290000.0
4061,301000.0
4062,308000.0
4063,278000.0
4064,335000.0
4065,300000.0
4066,258000.0
4067,273000.0
4068,311800.0
4069,316000.0
4070,315000.0
4071,272000.0
4072,300000.0
4073,330000.0
4074,412000.0
4075,390000.0
4076,430000.0
4077,381888.0
4078,310000.0
4079,408000.0
4080,387000.0
4081,316000.0
4082,302888.0
4083,410000.0
4084,305000.0
4085,308000.0
4086,295000.0
4087,345000.0
4088,282000.0
4089,300000.0
4090,305000.0
4091,306000.0
4092,406000.0
4093,418000.0
4094,365000.0
4095,290000.0
4096,310000.0
4097,340000.0
4098,355000.0
4099,403000.0
4100,340000.0
4101,418000.0
4102,305000.0
4103,340000.0
4104,362888.0
4105,400000.0
4106,410000.0
4107,410000.0
4108,405000.0
4109,391888.0
4110,387888.0
4111,405000.0
4112,410000.0
4113,388000.0
4114,370000.0
4115,328000.0
4116,415888.0
4117,287000.0
4118,310000.0
4119,340000.0
4120,336600.0
4121,343888.0
4122,388000.0
4123,315000.0
4124,416280.0
4125,438000.0
4126,346800.0
4127,400000.0
4128,498000.0
4129,450000.0
4130,395000.0
4131,480000.0
4132,478000.0
4133,435000.0
4134,465000.0
4135,430000.0
4136,485000.0
4137,454168.0
4138,445000.0
4139,475000.0
4140,455000.0
4141,580000.0
4142,680000.0
4143,600000.0
4144,583000.0
4145,600000.0
4146,615000.0
4147,250000.0
4148,205000.0
4149,210000.0
4150,239000.0
4151,310000.0
4152,300000.0
4153,318000.0
4154,298000.0
4155,328000.0
4156,308888.0
4157,260000.0
4158,340000.0
4159,315000.0
4160,270000.0
4161,320000.0
4162,325000.0
4163,283000.0
4164,322000.0
4165,300000.0
4166,305000.0
4167,282000.0
4168,370000.0
4169,400000.0
4170,420888.0
4171,370000.0
4172,310000.0
4173,296000.0
4174,285000.0
4175,380000.0
4176,360000.0
4177,303000.0
4178,315000.0
4179,295000.0
4180,322000.0
4181,340000.0
4182,310000.0
4183,325000.0
4184,323000.0
4185,303000.0
4186,300000.0
4187,402000.0
4188,285000.0
4189,293000.0
4190,290000.0
4191,401000.0
4192,300000.0
4193,668000.0
4194,430000.0
4195,470000.0
4196,700000.0
4197,475000.0
4198,406000.0
4199,400000.0
4200,400000.0
4201,498000.0
4202,540000.0
4203,428000.0
4204,425000.0
4205,390000.0
4206,412000.0
4207,450000.0
4208,403888.0
4209,440000.0
4210,420000.0
4211,450000.0
4212,499000.0
4213,428000.0
4214,667000.0
4215,417000.0
4216,715000.0
4217,655000.0
4218,560000.0
4219,588000.0
4220,635000.0
4221,570000.0
4222,625000.0
4223,508000.0
4224,596888.0
4225,635000.0
4226,615000.0
4227,545000.0
4228,628000.0
4229,808000.0
4230,790000.0
4231,840000.0
4232,770000.0
4233,220000.0
4234,240000.0
4235,415000.0
4236,353000.0
4237,280000.0
4238,298000.0
4239,290000.0
4240,297500.0
4241,301000.0
4242,375000.0
4243,350000.0
4244,385000.0
4245,358888.0
4246,290000.0
4247,288000.0
4248,270000.0
4249,295000.0
4250,305000.0
4251,336000.0
4252,293000.0
4253,312000.0
4254,290000.0
4255,295000.0
4256,280000.0
4257,260000.0
4258,275000.0
4259,288000.0
4260,285000.0
4261,330000.0
4262,270000.0
4263,280000.0
4264,288000.0
4265,290000.0
4266,320000.0
4267,290000.0
4268,315000.0
4269,325000.0
4270,335000.0
4271,295000.0
4272,280000.0
4273,305000.0
4274,337000.0
4275,295000.0
4276,316000.0
4277,272000.0
4278,262500.0
4279,325000.0
4280,275000.0
4281,298000.0
4282,680000.0
4283,412000.0
4284,485000.0
4285,573000.0
4286,433888.0
4287,485000.0
4288,380000.0
4289,475000.0
4290,465000.0
4291,593000.0
4292,408000.0
4293,380000.0
4294,410000.0
4295,400000.0
4296,380000.0
4297,460000.0
4298,363000.0
4299,360000.0
4300,400000.0
4301,370000.0
4302,385000.0
4303,385000.0
4304,400000.0
4305,399000.0
4306,375000.0
4307,500000.0
4308,515000.0
4309,526000.0
4310,515000.0
4311,320000.0
4312,418000.0
4313,385000.0
4314,365000.0
4315,352000.0
4316,415000.0
4317,470000.0
4318,485000.0
4319,415000.0
4320,480000.0
4321,525000.0
4322,510000.0
4323,500000.0
4324,539999.0
4325,565000.0
4326,730000.0
4327,675000.0
4328,565000.0
4329,720888.0
4330,615000.0
4331,580000.0
4332,560000.0
4333,558000.0
4334,545000.0
4335,593000.0
4336,657500.0
4337,650000.0
4338,691888.0
4339,685000.0
4340,370000.0
4341,345000.0
4342,460000.0
4343,458000.0
4344,435000.0
4345,510000.0
4346,530000.0
4347,670000.0
4348,535000.0
4349,570000.0
4350,450000.0
4351,520000.0
4352,535000.0
4353,485000.0
4354,568000.0
4355,565000.0
4356,603888.0
4357,622000.0
4358,549000.0
4359,705000.0
4360,688000.0
4361,745000.0
4362,763000.0
4363,573000.0
4364,705000.0
4365,758000.0
4366,813800.0
4367,780000.0
4368,950000.0
4369,750000.0
4370,995000.0
4371,960000.0
4372,710000.0
4373,905000.0
4374,860000.0
4375,274000.0
4376,278000.0
4377,255000.0
4378,278000.0
4379,265000.0
4380,290000.0
4381,290000.0
4382,303000.0
4383,268000.0
4384,290000.0
4385,308000.0
4386,268000.0
4387,265000.0
4388,270000.0
4389,260000.0
4390,280000.0
4391,243000.0
4392,278000.0
4393,260000.0
4394,280000.0
4395,258000.0
4396,260000.0
4397,290000.0
4398,290000.0
4399,288000.0
4400,330000.0
4401,265000.0
4402,310000.0
4403,280000.0
4404,270000.0
4405,485000.0
4406,390000.0
4407,435000.0
4408,455000.0
4409,430000.0
4410,380000.0
4411,401000.0
4412,408000.0
4413,399888.0
4414,310000.0
4415,335000.0
4416,315000.0
4417,325500.0
4418,340000.0
4419,350000.0
4420,315000.0
4421,395000.0
4422,390000.0
4423,306000.0
4424,398000.0
4425,462888.0
4426,455000.0
4427,440000.0
4428,370000.0
4429,440000.0
4430,434000.0
4431,400000.0
4432,700000.0
4433,675000.0
4434,518000.0
4435,460000.0
4436,575000.0
4437,498000.0
4438,535000.0
4439,666888.0
4440,646000.0
4441,646000.0
4442,500000.0
4443,205000.0
4444,350000.0
4445,383000.0
4446,340000.0
4447,475000.0
4448,470000.0
4449,465000.0
4450,533000.0
4451,610000.0
4452,372000.0
4453,295000.0
4454,345000.0
4455,260000.0
4456,395000.0
4457,250000.0
4458,547000.0
4459,500000.0
4460,570000.0
4461,325000.0
4462,363888.0
4463,408000.0
4464,355000.0
4465,370000.0
4466,315000.0
4467,565000.0
4468,349000.0
4469,304000.0
4470,688000.0
4471,750000.0
4472,420000.0
4473,550800.0
4474,638000.0
4475,623800.0
4476,620000.0
4477,570000.0
4478,465000.0
4479,565000.0
4480,575000.0
4481,748000.0
4482,753000.0
4483,780000.0
4484,780000.0
4485,515000.0
4486,710000.0
4487,584000.0
4488,692000.0
4489,750000.0
4490,656000.0
4491,615000.0
4492,715000.0
4493,727000.0
4494,725000.0
4495,590000.0
4496,461800.0
4497,435000.0
4498,490000.0
4499,740000.0
4500,800000.0
4501,843000.0
4502,840000.0
4503,880000.0
4504,708000.0
4505,725888.88
4506,955000.0
4507,600000.0
4508,733000.0
4509,745000.0
4510,645000.0
4511,318888.0
4512,290000.0
4513,303800.0
4514,285000.0
4515,285000.0
4516,280000.0
4517,268000.0
4518,268888.0
4519,290000.0
4520,315000.0
4521,325000.0
4522,334000.0
4523,362000.0
4524,340000.0
4525,310000.0
4526,370000.0
4527,335000.0
4528,345000.0
4529,320000.0
4530,435000.0
4531,390000.0
4532,461500.0
4533,348000.0
4534,375000.0
4535,515000.0
4536,452500.0
4537,495000.0
4538,340888.0
4539,345000.0
4540,337000.0
4541,347000.0
4542,350000.0
4543,370000.0
4544,435000.0
4545,395000.0
4546,423000.0
4547,420000.0
4548,408000.0
4549,312000.0
4550,455000.0
4551,470000.0
4552,480000.0
4553,441800.0
4554,408000.0
4555,430888.0
4556,470000.0
4557,550000.0
4558,575000.0
4559,509000.0
4560,465000.0
4561,478888.0
4562,448500.0
4563,626888.0
4564,635000.0
4565,608000.0
4566,566000.0
4567,615000.0
4568,398000.0
4569,392000.0
4570,435000.0
4571,468000.0
4572,498000.0
4573,498000.0
4574,410000.0
4575,480000.0
4576,415088.0
4577,452000.0
4578,585000.0
4579,675000.0
4580,650000.0
4581,785000.0
4582,968888.0
4583,915000.0
4584,375000.0
4585,380000.0
4586,410000.0
4587,425000.0
4588,410000.0
4589,410000.0
4590,462500.0
4591,430000.0
4592,455000.0
4593,450500.0
4594,535000.0
4595,375000.0
4596,400000.0
4597,640000.0
4598,850000.0
4599,868000.0
4600,830000.0
4601,899000.0
4602,918000.0
4603,500000.0
4604,909000.0
4605,639999.0
4606,315000.0
4607,340000.0
4608,320000.0
4609,260000.0
4610,273000.0
4611,263000.0
4612,285000.0
4613,253000.0
4614,358000.0
4615,328000.0
4616,350000.0
4617,357000.0
4618,325000.0
4619,355000.0
4620,340000.0
4621,354000.0
4622,363000.0
4623,359000.0
4624,398000.0
4625,335000.0
4626,400000.0
4627,340000.0
4628,348000.0
4629,375000.0
4630,355000.0
4631,325000.0
4632,335000.0
4633,365000.0
4634,375000.0
4635,352000.0
4636,340000.0
4637,343000.0
4638,368000.0
4639,325000.0
4640,345000.0
4641,335000.0
4642,320000.0
4643,310000.0
4644,310000.0
4645,440000.0
4646,410000.0
4647,428000.0
4648,448000.0
4649,410000.0
4650,400000.0
4651,438000.0
4652,410000.0
4653,480000.0
4654,385000.0
4655,405000.0
4656,370000.0
4657,570000.0
4658,525000.0
4659,373000.0
4660,410000.0
4661,425000.0
4662,375000.0
4663,450000.0
4664,442800.0
4665,461288.0
4666,520000.0
4667,515000.0
4668,500000.0
4669,575000.0
4670,490000.0
4671,530000.0
4672,525000.0
4673,520000.0
4674,420000.0
4675,390000.0
4676,388000.0
4677,328888.0
4678,383000.0
4679,330000.0
4680,325000.0
4681,348888.0
4682,370000.0
4683,340000.0
4684,360000.0
4685,350000.0
4686,339000.0
4687,336000.0
4688,375000.0
4689,315000.0
4690,271000.0
4691,260000.0
4692,300000.0
4693,320000.0
4694,265000.0
4695,265000.0
4696,318000.0
4697,300000.0
4698,260000.0
4699,508000.0
4700,545000.0
4701,610000.0
4702,515000.0
4703,630088.0
4704,623000.0
4705,602000.0
4706,590000.0
4707,710000.0
4708,488000.0
4709,403000.0
4710,445000.0
4711,390000.0
4712,421888.0
4713,412000.0
4714,640000.0
4715,650000.0
4716,755000.0
4717,1020000.0
4718,783000.0
4719,1040000.0
4720,827000.0
4721,213000.0
4722,235000.0
4723,280000.0
4724,248000.0
4725,250000.0
4726,245000.0
4727,252000.0
4728,258000.0
4729,260000.0
4730,283000.0
4731,285000.0
4732,280000.0
4733,256388.0
4734,328000.0
4735,350000.0
4736,325000.0
4737,297000.0
4738,327000.0
4739,325000.0
4740,680000.0
4741,670000.0
4742,530000.0
4743,608000.0
4744,575000.0
4745,675000.0
4746,565000.0
4747,650000.0
4748,465000.0
4749,340000.0
4750,390000.0
4751,365000.0
4752,596000.0
4753,608000.0
4754,610000.0
4755,565000.0
4756,635000.0
4757,478000.0
4758,825000.0
4759,700000.0
4760,305000.0
4761,268000.0
4762,310000.0
4763,325000.0
4764,305000.0
4765,317000.0
4766,279000.0
4767,250000.0
4768,250000.0
4769,310000.0
4770,304000.0
4771,300000.0
4772,315000.0
4773,280000.0
4774,248000.0
4775,320000.0
4776,275000.0
4777,280000.0
4778,275000.0
4779,260000.0
4780,365000.0
4781,370000.0
4782,393000.0
4783,415000.0
4784,410000.0
4785,370000.0
4786,491000.0
4787,420000.0
4788,388000.0
4789,390088.88
4790,378000.0
4791,405000.0
4792,340000.0
4793,478000.0
4794,465000.0
4795,322000.0
4796,413000.0
4797,388000.0
4798,425000.0
4799,390000.0
4800,402000.0
4801,365000.0
4802,353000.0
4803,470000.0
4804,408000.0
4805,350000.0
4806,409000.0
4807,568000.0
4808,388000.0
4809,398000.0
4810,394000.0
4811,395000.0
4812,390000.0
4813,480000.0
4814,495888.0
4815,350000.0
4816,378000.0
4817,378000.0
4818,463000.0
4819,406000.0
4820,450000.0
4821,448000.0
4822,418000.0
4823,430000.0
4824,420000.0
4825,465000.0
4826,710000.0
4827,550000.0
4828,505000.0
4829,500000.0
4830,488888.0
4831,495000.0
4832,525000.0
4833,580000.0
4834,605000.0
4835,480000.0
4836,560000.0
4837,556000.0
4838,480000.0
4839,393000.0
4840,475000.0
4841,652800.0
4842,628888.0
4843,462000.0
4844,520000.0
4845,456000.0
4846,565000.0
4847,472000.0
4848,570000.0
4849,720000.0
4850,656888.0
4851,540000.0
4852,665000.0
4853,520000.0
4854,815000.0
4855,640000.0
4856,620000.0
4857,550000.0
4858,545000.0
4859,592000.0
4860,600000.0
4861,300000.0
4862,290000.0
4863,265000.0
4864,300000.0
4865,303000.0
4866,280000.0
4867,285000.0
4868,255000.0
4869,299000.0
4870,333000.0
4871,280000.0
4872,445000.0
4873,400000.0
4874,423000.0
4875,408000.0
4876,455000.0
4877,370000.0
4878,380000.0
4879,430000.0
4880,350000.0
4881,330000.0
4882,348000.0
4883,370000.0
4884,345000.0
4885,315000.0
4886,470000.0
4887,533000.0
4888,609000.0
4889,488000.0
4890,515000.0
4891,655000.0
4892,530000.0
4893,598000.0
4894,645000.0
4895,630000.0
4896,858000.0
4897,680000.0
4898,200000.0
4899,225000.0
4900,205000.0
4901,225000.0
4902,240000.0
4903,240000.0
4904,285000.0
4905,235000.0
4906,269888.0
4907,243000.0
4908,239000.0
4909,258888.0
4910,267000.0
4911,265000.0
4912,240000.0
4913,237000.0
4914,230000.0
4915,295000.0
4916,293000.0
4917,310000.0
4918,294000.0
4919,263000.0
4920,235000.0
4921,285000.0
4922,323000.0
4923,317000.0
4924,368000.0
4925,330000.0
4926,322000.0
4927,310000.0
4928,358000.0
4929,250000.0
4930,390000.0
4931,335000.0
4932,383000.0
4933,390000.0
4934,385000.0
4935,360000.0
4936,313800.0
4937,320000.0
4938,320000.0
4939,343000.0
4940,335000.0
4941,430000.0
4942,335000.0
4943,310000.0
4944,392000.0
4945,360000.0
4946,380000.0
4947,340000.0
4948,350000.0
4949,375000.0
4950,342000.0
4951,460000.0
4952,376500.0
4953,393888.0
4954,410000.0
4955,386000.0
4956,405000.0
4957,373000.0
4958,380000.0
4959,360000.0
4960,425000.0
4961,388000.0
4962,410888.0
4963,345000.0
4964,315000.0
4965,317000.0
4966,335000.0
4967,358000.0
4968,395000.0
4969,350000.0
4970,368000.0
4971,348000.0
4972,362000.0
4973,325000.0
4974,347000.0
4975,340000.0
4976,352000.0
4977,346500.0
4978,320000.0
4979,380000.0
4980,330000.0
4981,355000.0
4982,350000.0
4983,343000.0
4984,408000.0
4985,425000.0
4986,380000.0
4987,375000.0
4988,420000.0
4989,355000.0
4990,420000.0
4991,412000.0
4992,500000.0
4993,400000.0
4994,485000.0
4995,440000.0
4996,520000.0
4997,540000.0
4998,528000.0
4999,591000.0
5000,478000.0
5001,476000.0
5002,475000.0
5003,520000.0
5004,450000.0
5005,428000.0
5006,490000.0
5007,520000.0
5008,515000.0
5009,588000.0
5010,505000.0
5011,485000.0
5012,488000.0
5013,475000.0
5014,490000.0
5015,475000.0
5016,430000.0
5017,390000.0
5018,435000.0
5019,415000.0
5020,398000.0
5021,385000.0
5022,410000.0
5023,470088.88
5024,475000.0
5025,478000.0
5026,485000.0
5027,465000.0
5028,420000.0
5029,458000.0
5030,790000.0
5031,578000.0
5032,503000.0
5033,539900.0
5034,570000.0
5035,585000.0
5036,578000.0
5037,568000.0
5038,570000.0
5039,450000.0
5040,340000.0
5041,508000.0
5042,275000.0
5043,350000.0
5044,348000.0
5045,350000.0
5046,265000.0
5047,330000.0
5048,335000.0
5049,370000.0
5050,285000.0
5051,245000.0
5052,325000.0
5053,360000.0
5054,400000.0
5055,290000.0
5056,406000.0
5057,310000.0
5058,317000.0
5059,260000.0
5060,300000.0
5061,238000.0
5062,667000.0
5063,680000.0
5064,678800.0
5065,672000.0
5066,716000.0
5067,715000.0
5068,628000.0
5069,630000.0
5070,590000.0
5071,651000.0
5072,470000.0
5073,450000.0
5074,667000.0
5075,485000.0
5076,420000.0
5077,525000.0
5078,618000.0
5079,658000.0
5080,380000.0
5081,530888.0
5082,525000.0
5083,385000.0
5084,419000.0
5085,398000.0
5086,718000.0
5087,920000.0
5088,968000.0
5089,895000.0
5090,720000.0
5091,635000.0
5092,581000.0
5093,723000.0
5094,595000.0
5095,573000.0
5096,640000.0
5097,692000.0
5098,755000.0
5099,830000.0
5100,700000.0
5101,500000.0
5102,780000.0
5103,828000.0
5104,238000.0
5105,460000.0
5106,360000.0
5107,365000.0
5108,354000.0
5109,385000.0
5110,412000.0
5111,425000.0
5112,390000.0
5113,340000.0
5114,386000.0
5115,535000.0
5116,585000.0
5117,550000.0
5118,510000.0
5119,802000.0
5120,880000.0
5121,918000.0
5122,792000.0
5123,750000.0
5124,320000.0
5125,378000.0
5126,388000.0
5127,390000.0
5128,385888.0
5129,380000.0
5130,395000.0
5131,385000.0
5132,430000.0
5133,370000.0
5134,410000.0
5135,375000.0
5136,395000.0
5137,441800.0
5138,397000.0
5139,311000.0
5140,405000.0
5141,405000.0
5142,375000.0
5143,413000.0
5144,365000.0
5145,385000.0
5146,410000.0
5147,388888.0
5148,365000.0
5149,365000.0
5150,390000.0
5151,405000.0
5152,508000.0
5153,465000.0
5154,486888.0
5155,468000.0
5156,478000.0
5157,460000.0
5158,466000.0
5159,485000.0
5160,440000.0
5161,500000.0
5162,466000.0
5163,475000.0
5164,465000.0
5165,520000.0
5166,442000.0
5167,475000.0
5168,490000.0
5169,545000.0
5170,640000.0
5171,553000.0
5172,700000.0
5173,690000.0
5174,722000.0
5175,585000.0
5176,523000.0
5177,515000.0
5178,470500.0
5179,545000.0
5180,540000.0
5181,618000.0
5182,668000.0
5183,650000.0
5184,636000.0
5185,630000.0
5186,360000.0
5187,380000.0
5188,391000.0
5189,370000.0
5190,420000.0
5191,360000.0
5192,353000.0
5193,365000.0
5194,367000.0
5195,320000.0
5196,365000.0
5197,378000.0
5198,440000.0
5199,440000.0
5200,435000.0
5201,355000.0
5202,360000.0
5203,398000.0
5204,475000.0
5205,425000.0
5206,545000.0
5207,417888.0
5208,456000.0
5209,500000.0
5210,435000.0
5211,440000.0
5212,452000.0
5213,427800.0
5214,435000.0
5215,465000.0
5216,436888.0
5217,420000.0
5218,438000.0
5219,452000.0
5220,405000.0
5221,400000.0
5222,407500.0
5223,505000.0
5224,385000.0
5225,370000.0
5226,520000.0
5227,525000.0
5228,500000.0
5229,520888.0
5230,475000.0
5231,528000.0
5232,480000.0
5233,580000.0
5234,485000.0
5235,548000.0
5236,510000.0
5237,488000.0
5238,478000.0
5239,538000.0
5240,510000.0
5241,520888.0
5242,508080.0
5243,530000.0
5244,568000.0
5245,445000.0
5246,410000.0
5247,435000.0
5248,485000.0
5249,420000.0
5250,420000.0
5251,378000.0
5252,440000.0
5253,410000.0
5254,463000.0
5255,488888.0
5256,402888.0
5257,440000.0
5258,460000.0
5259,458000.0
5260,505000.0
5261,445000.0
5262,540000.0
5263,592000.0
5264,420000.0
5265,470000.0
5266,442000.0
5267,486000.0
5268,435000.0
5269,418000.0
5270,588000.0
5271,610000.0
5272,430000.0
5273,595000.0
5274,370000.0
5275,421000.0
5276,430000.0
5277,625000.0
5278,638000.0
5279,575000.0
5280,580000.0
5281,570000.0
5282,543888.0
5283,552500.0
5284,560000.0
5285,217000.0
5286,330000.0
5287,360000.0
5288,300000.0
5289,370000.0
5290,420000.0
5291,350000.0
5292,348000.0
5293,380000.0
5294,355000.0
5295,370000.0
5296,508000.0
5297,405000.0
5298,375000.0
5299,280000.0
5300,382000.0
5301,363000.0
5302,350000.0
5303,377000.0
5304,292000.0
5305,530000.0
5306,670000.0
5307,590000.0
5308,760000.0
5309,710000.0
5310,766000.0
5311,742500.0
5312,715000.0
5313,670000.0
5314,490000.0
5315,680000.0
5316,700000.0
5317,707900.0
5318,625000.0
5319,685000.0
5320,955000.0
5321,960000.0
5322,790000.0
5323,888000.0
5324,680000.0
5325,826000.0
5326,722000.0
5327,885000.0
5328,758000.0
5329,377000.0
5330,355000.0
5331,368000.0
5332,365000.0
5333,342000.0
5334,328000.0
5335,340000.0
5336,327000.0
5337,415000.0
5338,345000.0
5339,368000.0
5340,348000.0
5341,350000.0
5342,370000.0
5343,345000.0
5344,320000.0
5345,348000.0
5346,325000.0
5347,345000.0
5348,318888.0
5349,355000.0
5350,315000.0
5351,360000.0
5352,313000.0
5353,333000.0
5354,346000.0
5355,359000.0
5356,410000.0
5357,415000.0
5358,382000.0
5359,350000.0
5360,400000.0
5361,410000.0
5362,400000.0
5363,395000.0
5364,440000.0
5365,390000.0
5366,410000.0
5367,408000.0
5368,465000.0
5369,465000.0
5370,472800.0
5371,454000.0
5372,536000.0
5373,509000.0
5374,530000.0
5375,468000.0
5376,510000.0
5377,240000.0
5378,260000.0
5379,275000.0
5380,258000.0
5381,268000.0
5382,340000.0
5383,345000.0
5384,365000.0
5385,420000.0
5386,370000.0
5387,398000.0
5388,370000.0
5389,515000.0
5390,468000.0
5391,412000.0
5392,495000.0
5393,435000.0
5394,360000.0
5395,370000.0
5396,435000.0
5397,435000.0
5398,398000.0
5399,390000.0
5400,420000.0
5401,380000.0
5402,390000.0
5403,445000.0
5404,386000.0
5405,400000.0
5406,450888.0
5407,420000.0
5408,540000.0
5409,478888.0
5410,568888.0
5411,510000.0
5412,540000.0
5413,547000.0
5414,520888.0
5415,545000.0
5416,548000.0
5417,415000.0
5418,375000.0
5419,415000.0
5420,438000.0
5421,355000.0
5422,350000.0
5423,405000.0
5424,440000.0
5425,420000.0
5426,440000.0
5427,403000.0
5428,420000.0
5429,420000.0
5430,405000.0
5431,355000.0
5432,452000.0
5433,430000.0
5434,382000.0
5435,475000.0
5436,380000.0
5437,410000.0
5438,357000.0
5439,340000.0
5440,355000.0
5441,315000.0
5442,390000.0
5443,345000.0
5444,388000.0
5445,410000.0
5446,370000.0
5447,353500.0
5448,505000.0
5449,515000.0
5450,405000.0
5451,525000.0
5452,505388.0
5453,445000.0
5454,430000.0
5455,438000.0
5456,440000.0
5457,432000.0
5458,500000.0
5459,455000.0
5460,485000.0
5461,470000.0
5462,398000.0
5463,422000.0
5464,430000.0
5465,451000.0
5466,440000.0
5467,445000.0
5468,388000.0
5469,405000.0
5470,410000.0
5471,515000.0
5472,541500.0
5473,450000.0
5474,483000.0
5475,527000.0
5476,510000.0
5477,483000.0
5478,455000.0
5479,430000.0
5480,455000.0
5481,450000.0
5482,512000.0
5483,430000.0
5484,450000.0
5485,477000.0
5486,468000.0
5487,455000.0
5488,463000.0
5489,580000.0
5490,408000.0
5491,415000.0
5492,412000.0
5493,385000.0
5494,390000.0
5495,435000.0
5496,440000.0
5497,392000.0
5498,440000.0
5499,400000.0
5500,508000.0
5501,535000.0
5502,520000.0
5503,568000.0
5504,570000.0
5505,555000.0
5506,558888.0
